time;high;low;open;volumefrom;volumeto;close;conversion_type;conversion_symbol;coin;daily_return_pct;intraday_return;daily_log_return;stablecoin
2021-01-21;0.03058;0.02617;0.03049;103368158.08;2980651.76;0.02762;direct;;TRX;-0.0941292226959659;-0.0941292226959659;-0.0988586130190177;0
2021-01-22;0.02898;0.02641;0.02762;78970412.07;2184873.82;0.02867;direct;;TRX;0.0380159304851557;0.0380159304851557;0.0373111319141328;0
2021-01-23;0.02945;0.02821;0.02867;43880647.12;1271892.64;0.02924;direct;;TRX;0.0198814091384723;0.0198814091384723;0.0196863549862991;0
2021-01-24;0.03065;0.02895;0.02924;60124950.91;1794747.63;0.03;direct;;TRX;0.0259917920656634;0.0259917920656634;0.0256597467805775;0
2021-01-25;0.03263;0.02951;0.03;119553989.94;3667606.31;0.02956;direct;;TRX;-0.0146666666666666;-0.0146666666666666;-0.0147752855821541;0
2021-01-26;0.02991;0.02851;0.02956;41495201.17;1212391.28;0.02951;direct;;TRX;-0.0016914749661703;-0.0016914749661703;-0.001692907125153;0
2021-01-27;0.02951;0.02761;0.02951;56427987.85;1601032.66;0.02836;direct;;TRX;-0.0389698407319553;-0.0389698407319553;-0.0397494872909214;0
2021-01-28;0.03;0.02802;0.02836;42924955.99;1259445.16;0.02968;direct;;TRX;0.0465444287729198;0.0465444287729198;0.0454937166352529;0
2021-01-29;0.04478;0.02945;0.02968;460571080.08;16356002.26;0.03338;direct;;TRX;0.12466307277628;0.12466307277628;0.117483499934509;0
2021-01-30;0.03348;0.03077;0.03338;182584365.89;5831277.94;0.03219;direct;;TRX;-0.0356500898741761;-0.0356500898741761;-0.036301072922972;0
2021-01-31;0.03478;0.03099;0.03219;139951807.83;4539019.26;0.03164;direct;;TRX;-0.0170860515688103;-0.0170860515688103;-0.0172337024112639;0
2021-02-01;0.03478;0.03125;0.03164;163692394.69;5413861.73;0.03302;direct;;TRX;0.0436156763590392;0.0436156763590392;0.0426912955925287;0
2021-02-02;0.03353;0.03237;0.03302;91762086.08;3043776.08;0.03321;direct;;TRX;0.0057540884312539;0.0057540884312539;0.0057375968966737;0
2021-02-03;0.03522;0.03321;0.03321;104015838.75;3553429.06;0.03458;direct;;TRX;0.0412526347485695;0.0412526347485695;0.0404244448664888;0
2021-02-04;0.03469;0.03233;0.03458;102074803.06;3424938.12;0.0332;direct;;TRX;-0.0399074609600926;-0.0399074609600926;-0.0407256043327013;0
2021-02-05;0.03661;0.03304;0.0332;171977265.67;6036149.83;0.03627;direct;;TRX;0.0924698795180723;0.0924698795180723;0.0884410773723681;0
2021-02-06;0.03642;0.03355;0.03627;101705454.15;3559773.12;0.03514;direct;;TRX;-0.0311552247036118;-0.0311552247036118;-0.0316508705358598;0
2021-02-07;0.0373;0.03417;0.03514;132118590.93;4679731.97;0.03604;direct;;TRX;0.0256118383608426;0.0256118383608426;0.0252893499811861;0
2021-02-08;0.04182;0.03536;0.03604;218819921.4;8475692.05;0.04045;direct;;TRX;0.122364039955605;0.122364039955605;0.115437210764363;0
2021-02-09;0.05086;0.04044;0.04045;503491020.14;23205687.87;0.04615;direct;;TRX;0.140914709517923;0.140914709517923;0.13183031744436;0
2021-02-10;0.04976;0.0416;0.04615;409993414.34;18762543.43;0.04636;direct;;TRX;0.0045503791982666;0.0045503791982666;0.0045400575226897;0
2021-02-11;0.05914;0.04458;0.04636;351609632.17;17599591.97;0.05688;direct;;TRX;0.226919758412425;0.226919758412425;0.204506767023434;0
2021-02-12;0.05794;0.0518;0.05688;344071553.8;18900668.51;0.05533;direct;;TRX;-0.0272503516174403;-0.0272503516174403;-0.0276285285849669;0
2021-02-13;0.06113;0.0517;0.05533;307889228.33;17557001.47;0.05998;direct;;TRX;0.0840412073016448;0.0840412073016448;0.0806959164108445;0
2021-02-14;0.06018;0.05239;0.05998;226583999.47;12791671.35;0.0553;direct;;TRX;-0.0780260086695564;-0.0780260086695564;-0.0812382647925736;0
2021-02-15;0.0562;0.04606;0.0553;395412492.46;20233602.47;0.05085;direct;;TRX;-0.0804701627486438;-0.0804701627486438;-0.0838927860337204;0
2021-02-16;0.05514;0.04932;0.05085;197035119.01;10254521.2;0.05209;direct;;TRX;0.0243854473942968;0.0243854473942968;0.0240928692625313;0
2021-02-17;0.05393;0.04901;0.05209;189107574.12;9882013.06;0.05257;direct;;TRX;0.0092148205029756;0.0092148205029756;0.0091726230742565;0
2021-02-18;0.05558;0.05219;0.05257;176672874.84;9546230.8;0.05483;direct;;TRX;0.0429902986494197;0.0429902986494197;0.0420918745846004;0
2021-02-19;0.06434;0.05407;0.05483;404413328.92;24261632.68;0.06061;direct;;TRX;0.105416742659128;0.105416742659128;0.100222406547236;0
2021-02-20;0.06354;0.05517;0.06061;302501188.56;18206372.14;0.05777;direct;;TRX;-0.0468569542979705;-0.0468569542979705;-0.0479902861700192;0
2021-02-21;0.06127;0.05661;0.05777;189848921.61;11292086.7;0.05941;direct;;TRX;0.0283884369049678;0.0283884369049678;0.0279929525744755;0
2021-02-22;0.05956;0.04635;0.05941;308036400.94;16662187.1;0.05436;direct;;TRX;-0.0850025248274701;-0.0850025248274701;-0.0888339730847068;0
2021-02-23;0.05454;0.03944;0.05436;372478547.78;16793832.69;0.04505;direct;;TRX;-0.171265636497425;-0.171265636497425;-0.187855605228596;0
2021-02-24;0.04982;0.04348;0.04505;122314307.58;5819111.31;0.04807;direct;;TRX;0.0670366259711432;0.0670366259711432;0.0648852978515224;0
2021-02-25;0.05004;0.04496;0.04807;127746644.01;6065899.14;0.04521;direct;;TRX;-0.0594965675057209;-0.0594965675057209;-0.0613399805993557;0
2021-02-26;0.04685;0.04243;0.04521;143443373.86;6473914.93;0.04505;direct;;TRX;-0.0035390400353904;-0.0035390400353904;-0.0035453172521666;0
2021-02-27;0.04828;0.04505;0.04505;87082126.16;4088183.87;0.04661;direct;;TRX;0.0346281908990012;0.0346281908990012;0.0340421263303026;0
2021-02-28;0.04679;0.04333;0.04661;84422940.41;3759587.95;0.04569;direct;;TRX;-0.0197382535936493;-0.0197382535936493;-0.0199356548094696;0
2021-03-01;0.04815;0.04515;0.04569;76291101.61;3557142.88;0.0478;direct;;TRX;0.0461807835412562;0.0461807835412562;0.0451461839222302;0
2021-03-02;0.04885;0.04553;0.0478;64151022.27;3027946.49;0.04691;direct;;TRX;-0.0186192468619247;-0.0186192468619247;-0.0187947671570434;0
2021-03-03;0.04962;0.0466;0.04691;78010231.97;3784695.53;0.04906;direct;;TRX;0.0458324451076528;0.0458324451076528;0.0448131664899765;0
2021-03-04;0.05338;0.04864;0.04906;154852673.99;7915984.37;0.05145;direct;;TRX;0.0487158581328986;0.0487158581328986;0.0475664234497155;0
2021-03-05;0.05146;0.04863;0.05145;103267713.83;5144591.3;0.05021;direct;;TRX;-0.0241010689990283;-0.0241010689990283;-0.0243962522334447;0
2021-03-06;0.05077;0.04872;0.05021;70591449.32;3526669.18;0.05028;direct;;TRX;0.0013941445927105;0.0013941445927105;0.0013931736754324;0
2021-03-07;0.05184;0.05005;0.05028;60134846.6;3064216.09;0.05177;direct;;TRX;0.0296340493237868;0.0296340493237868;0.029203447191763;0
2021-03-08;0.05329;0.04725;0.05177;172375724.83;8937412.53;0.05299;direct;;TRX;0.0235657716824418;0.0235657716824418;0.0232923855908611;0
2021-03-09;0.05356;0.05208;0.05299;77484037.57;4094293.42;0.05318;direct;;TRX;0.0035855821853179;0.0035855821853179;0.0035791693102029;0
2021-03-10;0.05337;0.05059;0.05318;102432981.83;5361540.92;0.05159;direct;;TRX;-0.0298984580669425;-0.0298984580669425;-0.0303545305583155;0
2021-03-11;0.05186;0.04974;0.05159;82831856.38;4226683.12;0.05154;direct;;TRX;-0.0009691800736575;-0.0009691800736575;-0.000969650032339;0
2021-03-12;0.0517;0.04897;0.05154;93046103.32;4672596.99;0.04998;direct;;TRX;-0.0302677532013971;-0.0302677532013971;-0.0307352798174128;0
2021-03-13;0.05409;0.04894;0.04998;109854263.76;5704757.01;0.0529;direct;;TRX;0.0584233693477392;0.0584233693477392;0.0567804134574472;0
2021-03-14;0.0538;0.0511;0.0529;80973854.35;4226908.29;0.05111;direct;;TRX;-0.0338374291115312;-0.0338374291115312;-0.0344231660840655;0
2021-03-15;0.05216;0.04841;0.05111;126400601.97;6338658.87;0.05077;direct;;TRX;-0.0066523185286636;-0.0066523185286636;-0.006674543820885;0
2021-03-16;0.05309;0.04923;0.05077;83500207.81;4292930.91;0.05231;direct;;TRX;0.0303328737443371;0.0303328737443371;0.0298819284232166;0
2021-03-17;0.05576;0.05206;0.05231;123597424.23;6657889.2;0.05488;direct;;TRX;0.0491301854329955;0.0491301854329955;0.0479614260351102;0
2021-03-18;0.05518;0.05292;0.05488;82988123.75;4479053.79;0.05328;direct;;TRX;-0.0291545189504373;-0.0291545189504373;-0.029587957185496;0
2021-03-19;0.05946;0.05236;0.05328;98835490.63;5535722.38;0.05865;direct;;TRX;0.100788288288288;0.100788288288288;0.0960265488673504;0
2021-03-20;0.06835;0.05864;0.05865;270318196.25;17269010.41;0.06077;direct;;TRX;0.0361466325660698;0.0361466325660698;0.0355086710477797;0
2021-03-21;0.06447;0.0587;0.06077;108244954.15;6680047.59;0.06327;direct;;TRX;0.0411387197630411;0.0411387197630411;0.0403150370115291;0
2021-03-22;0.06619;0.05893;0.06327;163460145.04;10243496.42;0.0594;direct;;TRX;-0.0611664295874823;-0.0611664295874823;-0.063117056790194;0
2021-03-23;0.06163;0.05757;0.0594;100395875.01;5960323.42;0.05868;direct;;TRX;-0.0121212121212121;-0.0121212121212121;-0.012195273093818;0
2021-03-24;0.06219;0.0545;0.05868;111726986.37;6573273.18;0.05584;direct;;TRX;-0.0483980913428766;-0.0483980913428766;-0.0496084948206641;0
2021-03-25;0.05615;0.05334;0.05584;79149126.11;4351940.15;0.05547;direct;;TRX;-0.0066260744985673;-0.0066260744985673;-0.0066481243869738;0
2021-03-26;0.0661;0.05545;0.05547;210050329.64;12968649.9;0.06472;direct;;TRX;0.16675680548044;0.16675680548044;0.154227938683093;0
2021-03-27;0.06755;0.06283;0.06472;105415690.67;6830380.01;0.06372;direct;;TRX;-0.015451174289246;-0.015451174289246;-0.0155717877083887;0
2021-03-28;0.06464;0.06204;0.06372;57425246.26;3652749.06;0.06361;direct;;TRX;-0.0017263025737601;-0.0017263025737601;-0.0017277943511349;0
2021-03-29;0.06568;0.06328;0.06361;67156983.05;4348353.37;0.06475;direct;;TRX;0.0179217104228895;0.0179217104228895;0.0177630098889345;0
2021-03-30;0.06669;0.06424;0.06475;69914311.83;4582700.93;0.06599;direct;;TRX;0.0191505791505791;0.0191505791505791;0.0189695148156828;0
2021-03-31;0.09741;0.06566;0.06599;697426786.9;58289585.64;0.09304;direct;;TRX;0.409910592514017;0.409910592514017;0.343526292815079;0
2021-04-01;0.09483;0.08235;0.09304;290788820.58;25522644.3;0.08544;direct;;TRX;-0.0816852966466035;-0.0816852966466035;-0.0852151329985245;0
2021-04-02;0.09244;0.0845;0.08544;154587903.55;13666367.27;0.09234;direct;;TRX;0.0807584269662922;0.0807584269662922;0.0776630418669582;0
2021-04-03;0.1108;0.08824;0.09234;339193852.39;34257226.71;0.1013;direct;;TRX;0.0970327052198396;0.0970327052198396;0.0926089941757948;0
2021-04-04;0.1284;0.09995;0.1013;338137559.22;39055120.44;0.1277;direct;;TRX;0.260612043435341;0.260612043435341;0.231597351783856;0
2021-04-05;0.1491;0.1254;0.1277;448776280.51;61581912.42;0.1368;direct;;TRX;0.0712607674236492;0.0712607674236492;0.0688362421499564;0
2021-04-06;0.1386;0.1103;0.1368;493488410.27;61579364.88;0.1243;direct;;TRX;-0.091374269005848;-0.091374269005848;-0.0958220066717848;0
2021-04-07;0.1257;0.1039;0.1243;314812227.7;35208575.02;0.1104;direct;;TRX;-0.111826226870475;-0.111826226870475;-0.118587864673671;0
2021-04-08;0.1259;0.1101;0.1104;231858193.88;27773670.97;0.1236;direct;;TRX;0.119565217391304;0.119565217391304;0.112940411180596;0
2021-04-09;0.125;0.1145;0.1236;109664616.13;13029761.36;0.1158;direct;;TRX;-0.0631067961165048;-0.0631067961165048;-0.0651859798846957;0
2021-04-10;0.1272;0.1127;0.1158;171753246.3;20592855.39;0.1262;direct;;TRX;0.0898100172711571;0.0898100172711571;0.086003384968218;0
2021-04-11;0.1267;0.118;0.1262;106926885.14;12978372.67;0.122;direct;;TRX;-0.0332805071315373;-0.0332805071315373;-0.0338469053738564;0
2021-04-12;0.1373;0.1216;0.122;317374265.62;41721438.47;0.1289;direct;;TRX;0.0565573770491803;0.0565573770491803;0.0550158652118848;0
2021-04-13;0.1549;0.1281;0.1289;489954525.44;70052127.64;0.1463;direct;;TRX;0.134988363072149;0.134988363072149;0.126622398080937;0
2021-04-14;0.1564;0.1319;0.1463;523123060.72;75013937.02;0.1404;direct;;TRX;-0.040328092959672;-0.040328092959672;-0.041163816434368;0
2021-04-15;0.169;0.1361;0.1404;539305788.31;83729493.75;0.1644;direct;;TRX;0.170940170940171;0.170940170940171;0.157806991030369;0
2021-04-16;0.1787;0.1351;0.1644;652338577.76;101706688.32;0.1613;direct;;TRX;-0.0188564476885644;-0.0188564476885644;-0.0190364974909163;0
2021-04-17;0.1801;0.153;0.1613;398527459.48;65721535.8;0.1554;direct;;TRX;-0.03657780533168;-0.03657780533168;-0.0372635471976162;0
2021-04-18;0.157;0.1245;0.1554;477501996.87;65910943.44;0.1432;direct;;TRX;-0.0785070785070786;-0.0785070785070786;-0.0817601834070019;0
2021-04-19;0.1481;0.13;0.1432;233565573.33;32304929.29;0.1301;direct;;TRX;-0.0914804469273743;-0.0914804469273743;-0.0959388690080856;0
2021-04-20;0.1349;0.1177;0.1301;232244796.35;29291182.96;0.1333;direct;;TRX;0.024596464258263;0.024596464258263;0.0242988416662033;0
2021-04-21;0.1357;0.1232;0.1333;113232428.12;14732453.3;0.1232;direct;;TRX;-0.0757689422355589;-0.0757689422355589;-0.0787931760852434;0
2021-04-22;0.1297;0.1094;0.1232;192685380.41;23184047.5;0.1102;direct;;TRX;-0.10551948051948;-0.10551948051948;-0.111512154380605;0
2021-04-23;0.1124;0.09061;0.1102;366489085.92;36580240.97;0.1091;direct;;TRX;-0.0099818511796733;-0.0099818511796733;-0.0100320038797892;0
2021-04-24;0.1094;0.1039;0.1091;27587291.74;2913328.8;0.1053;direct;;TRX;-0.0348304307974335;-0.0348304307974335;-0.0354514736990952;0
2020-08-22;1.002;0.9752;0.9999;49538.11;49548.04;1.0;invert_divide;BTC;TUSD;0.000100010001;0.000100010001;0.0001000050003333;1
2020-08-23;1.005;0.9888;1.0;33405.25;33403.27;0.9999;invert_divide;BTC;TUSD;-9.9999999999989e-05;-9.9999999999989e-05;-0.0001000050003333;1
2020-08-24;1.006;0.9863;0.9999;39119.97;39123.73;1.0;invert_divide;BTC;TUSD;0.000100010001;0.000100010001;0.0001000050003333;1
2020-08-25;1.039;0.9824;1.0;50836.08;50839.04;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-08-26;1.007;0.9825;1.0;27168.29;27183.96;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-08-27;1.024;0.9833;1.001;40978.91;41000.19;1.001;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-08-28;1.002;0.979;1.001;30815.36;30824.55;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;-0.0009990009990008;-0.0009995003330834;1
2020-08-29;1.018;0.9848;1.0;271557.55;271768.81;1.001;invert_divide;ETH;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-08-30;1.002;0.9296;1.001;421807.01;422043.1;1.001;invert_divide;ETH;TUSD;0.0;0.0;0.0;1
2020-08-31;1.01;0.9941;1.0;26331.03;26337.47;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;0.0;-0.0009995003330834;1
2020-09-01;1.026;0.9025;1.001;857814.44;857003.92;0.9991;invert_divide;ETH;TUSD;-0.0009;-0.0018981018981018;-0.0009004052431641;1
2020-09-02;1.049;0.9845;1.0;53717.87;53725.46;1.0;invert_divide;BTC;TUSD;0.0009008107296566;0.0;0.0009004052431641;1
2020-09-03;1.129;0.986;1.0;82662.97;82788.03;1.002;invert_divide;BTC;TUSD;0.002;0.002;0.001998002662673;1
2020-09-04;1.017;0.9582;1.002;54204.6;54257.26;1.001;invert_divide;BTC;TUSD;-0.0009980039920161;-0.0009980039920161;-0.0009985023295896;1
2020-09-05;1.182;0.9311;1.001;1499688.45;1505571.69;1.004;invert_divide;ETH;TUSD;0.002997002997003;0.002997002997003;0.002992520936454;1
2020-09-06;1.01;0.9772;1.001;29450.0;29469.53;1.001;invert_divide;BTC;TUSD;-0.002988047808765;0.0;-0.002992520936454;1
2020-09-07;1.004;0.9536;1.001;41648.61;41666.55;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;-0.0009990009990008;-0.0009995003330834;1
2020-09-08;1.032;0.9739;1.0;54770.65;54815.46;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-09-09;1.024;0.9432;1.0;547236.41;547548.27;1.001;invert_divide;ETH;TUSD;0.0;0.0009999999999998;0.0;1
2020-09-10;1.026;0.9525;1.001;674808.42;675156.92;1.001;invert_divide;ETH;TUSD;0.0;0.0;0.0;1
2020-09-11;1.004;0.9523;1.001;441319.3;441331.1;1.0;invert_divide;ETH;TUSD;-0.0009990009990008;-0.0009990009990008;-0.0009995003330834;1
2020-09-12;1.004;0.9848;1.0;17704.47;17716.54;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-09-13;1.025;0.9908;1.001;28905.77;28942.21;1.001;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-09-14;1.008;0.9618;1.001;34032.31;34067.21;1.001;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-09-15;1.014;0.9861;1.001;34224.45;34240.39;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;-0.0009990009990008;-0.0009995003330834;1
2020-09-16;1.013;0.9744;1.0;34093.35;34115.49;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-09-17;1.013;0.9341;1.001;531346.57;531687.84;1.001;invert_divide;ETH;TUSD;0.0;0.0;0.0;1
2020-09-18;1.022;0.9781;1.001;345121.26;345543.47;1.001;invert_divide;ETH;TUSD;0.0;0.0;0.0;1
2020-09-19;1.009;0.9837;1.0;17491.35;17497.68;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;0.0;-0.0009995003330834;1
2020-09-20;1.04;0.9876;0.9997;332176.64;332624.85;1.001;invert_divide;ETH;TUSD;0.0009999999999998;0.0013003901170349;0.0009995003330834;1
2020-09-21;1.107;0.9788;1.001;675272.56;675749.29;1.001;invert_divide;ETH;TUSD;0.0;0.0;0.0;1
2020-09-22;1.005;0.9846;1.0;28764.85;28783.24;1.001;invert_divide;BTC;TUSD;0.0;0.0009999999999998;0.0;1
2020-09-23;1.079;0.9849;0.9999;492135.39;493167.35;1.002;invert_divide;ETH;TUSD;0.000999000999001;0.0021002100210021;0.0009985023295896;1
2020-09-24;1.012;0.9094;1.002;530250.06;530919.07;1.001;invert_divide;ETH;TUSD;-0.0009980039920161;-0.0009980039920161;-0.0009985023295896;1
2020-09-25;1.018;0.961;1.001;455676.68;456065.35;1.001;invert_divide;ETH;TUSD;0.0;0.0;0.0;1
2020-09-26;1.009;0.9934;1.001;13794.51;13800.85;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;-0.0009990009990008;-0.0009995003330834;1
2020-09-27;1.003;0.9848;1.0;13820.35;13827.72;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-09-28;1.024;0.996;1.001;32269.15;32290.52;1.001;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-09-29;1.002;0.9816;1.001;31167.43;31171.23;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;-0.0009990009990008;-0.0009995003330834;1
2020-09-30;1.007;0.9902;1.0;29556.58;29576.58;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-10-01;1.03;0.985;1.001;39457.33;39492.46;1.001;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-02;1.01;0.9831;1.001;33798.95;33829.37;1.001;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-03;1.005;0.9964;1.001;10469.92;10476.59;1.001;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-04;1.002;0.9869;1.001;10487.7;10488.65;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;-0.0009990009990008;-0.0009995003330834;1
2020-10-05;1.001;0.985;1.0;23891.17;23903.68;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-10-06;1.019;0.9941;1.001;30869.62;30894.24;1.001;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-07;1.001;0.9889;1.001;19601.45;19600.26;0.9999;invert_divide;BTC;TUSD;-0.0010989010989009;-0.0010989010989009;-0.0010995053334167;1
2020-10-08;1.003;0.9647;0.9999;39280.36;39289.53;1.0;invert_divide;BTC;TUSD;0.000100010001;0.000100010001;0.0001000050003333;1
2020-10-09;1.005;0.9804;1.0;32665.61;32672.97;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-10;1.016;0.9785;1.0;26181.83;26183.87;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-11;1.006;0.9924;1.0;17795.07;17802.25;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-12;1.016;0.9724;1.0;41705.77;41695.22;0.9997;invert_divide;BTC;TUSD;-0.0002999999999999;-0.0002999999999999;-0.0003000450090019;1
2020-10-13;1.012;0.9907;0.9997;33529.75;33550.39;1.001;invert_divide;BTC;TUSD;0.0013003901170349;0.0013003901170349;0.0012995453420854;1
2020-10-14;1.011;0.9889;1.001;22758.2;22764.81;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;-0.0009990009990008;-0.0009995003330834;1
2020-10-15;1.009;0.9794;1.0;33044.49;33049.37;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-16;1.019;0.9912;1.0;29300.16;29303.24;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-17;1.004;0.9917;1.0;9901.25;9903.5;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-18;1.001;0.9874;1.0;11528.41;11539.49;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-10-19;1.005;0.971;1.001;39224.67;39219.67;0.9999;invert_divide;BTC;TUSD;-0.0010989010989009;-0.0010989010989009;-0.0010995053334167;1
2020-10-20;1.011;0.981;0.9999;48504.61;48533.35;1.001;invert_divide;BTC;TUSD;0.001100110011001;0.001100110011001;0.0010995053334167;1
2020-10-21;1.033;0.9283;1.001;103080.18;103030.97;0.9995;invert_divide;BTC;TUSD;-0.0014985014985012;-0.0014985014985012;-0.0014996253747656;1
2020-10-22;1.016;0.978;0.9995;57124.85;57141.57;1.0;invert_divide;BTC;TUSD;0.0005002501250623;0.0005002501250623;0.0005001250416822;1
2020-10-23;1.007;0.9839;1.0;32269.84;32259.77;0.9997;invert_divide;BTC;TUSD;-0.0002999999999999;-0.0002999999999999;-0.0003000450090019;1
2020-10-24;1.003;0.9818;0.9997;20932.05;20933.77;1.0;invert_divide;BTC;TUSD;0.000300090027008;0.000300090027008;0.0003000450090019;1
2020-10-25;1.024;0.9906;1.0;28208.48;28226.68;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-10-26;1.013;0.9792;1.001;35322.99;35324.69;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;-0.0009990009990008;-0.0009995003330834;1
2020-10-27;1.011;0.9576;1.0;44978.37;45000.79;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-28;1.043;0.9716;1.0;32501.89;32507.27;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-10-29;1.013;0.9645;1.0;41497.54;41494.86;0.9999;invert_divide;BTC;TUSD;-9.9999999999989e-05;-9.9999999999989e-05;-0.0001000050003333;1
2020-10-30;1.008;0.9683;0.9999;56364.21;56378.51;1.0;invert_divide;BTC;TUSD;0.000100010001;0.000100010001;0.0001000050003333;1
2020-10-31;1.02;0.9729;1.0;43579.77;43568.5;0.9997;invert_divide;BTC;TUSD;-0.0002999999999999;-0.0002999999999999;-0.0003000450090019;1
2020-11-01;1.01;0.9908;0.9997;20841.63;20848.37;1.0;invert_divide;BTC;TUSD;0.000300090027008;0.000300090027008;0.0003000450090019;1
2020-11-02;1.019;0.9745;1.0;33465.17;33472.4;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-11-03;1.004;0.9493;1.0;21969.7;21989.38;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-11-04;1.008;0.9569;1.001;30406.02;30423.47;1.001;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-11-05;1.008;0.9035;1.001;42121.25;42064.22;0.9986;invert_divide;BTC;TUSD;-0.0023976023976022;-0.0023976023976022;-0.0024004812487115;1
2020-11-06;1.023;0.9762;0.9986;34543.56;34542.47;1.0;invert_divide;BTC;TUSD;0.0014019627478469;0.0014019627478469;0.0014009809156281;1
2020-11-07;1.063;0.9724;1.0;25695.27;25697.28;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-11-08;1.011;0.9521;1.0;18706.65;18716.55;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
2020-11-09;1.032;0.9681;1.001;32088.79;32116.35;1.001;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-11-10;1.011;0.9861;1.001;23031.66;23034.26;1.0;invert_divide;BTC;TUSD;-0.0009990009990008;-0.0009990009990008;-0.0009995003330834;1
2020-11-11;1.017;0.9726;1.0;45852.83;45817.59;0.9992;invert_divide;BTC;TUSD;-0.0008;-0.0008;-0.0008003201707691;1
2020-11-12;1.003;0.9498;0.9992;67322.57;67373.43;1.001;invert_divide;BTC;TUSD;0.0018014411529223;0.0018014411529223;0.0017998205038525;1
2020-11-13;1.009;0.9775;1.001;42676.28;42650.06;0.9994;invert_divide;BTC;TUSD;-0.0015984015984015;-0.0015984015984015;-0.0015996804051158;1
2020-11-14;1.016;0.9778;0.9994;28331.05;28326.94;0.9999;invert_divide;BTC;TUSD;0.000500300180108;0.000500300180108;0.0005001750716991;1
2020-11-15;1.012;0.9889;0.9999;17966.53;17957.58;0.9995;invert_divide;BTC;TUSD;-0.0004000400040004;-0.0004000400040004;-0.0004001200413488;1
2020-11-16;1.009;0.9497;0.9995;41641.22;41646.75;1.0;invert_divide;BTC;TUSD;0.0005002501250623;0.0005002501250623;0.0005001250416822;1
2020-11-17;1.01;0.937;1.0;62123.13;62138.45;1.0;invert_divide;BTC;TUSD;0.0;0.0;0.0;1
2020-11-18;1.038;0.9699;1.0;80691.42;80643.77;0.9994;invert_divide;BTC;TUSD;-0.0006;-0.0006;-0.0006001800720324;1
2020-11-19;1.02;0.9746;0.9994;48224.86;48244.4;1.0;invert_divide;BTC;TUSD;0.0006003602161297;0.0006003602161297;0.0006001800720324;1
2020-11-20;1.008;0.952;1.0;51122.68;51157.58;1.001;invert_divide;BTC;TUSD;0.0009999999999998;0.0009999999999998;0.0009995003330834;1
